"","V11","V1","V2","V5"
"519",39908735,"2022/01/11","14:51:12.51",1.57
"520",39908775,"2022/01/11","15:21:29.49",0.81
"521",39908783,"2022/01/11","15:41:01.62",0.75
"522",39908855,"2022/01/11","17:32:51.15",1.28
"523",39908871,"2022/01/11","17:41:27.36",1.23
"524",39908879,"2022/01/11","17:49:18.37",0.65
"525",39908943,"2022/01/11","18:16:54.41",0.83
"526",39908951,"2022/01/11","18:18:07.38",0.77
"527",39908967,"2022/01/11","18:23:26.05",0.87
"528",39908983,"2022/01/11","18:30:06.02",1.06
"529",39909087,"2022/01/11","19:53:48.69",1.68
"530",39909103,"2022/01/11","19:55:20.85",0.63
"531",39909111,"2022/01/11","20:03:43.64",0.71
"532",39909127,"2022/01/11","20:15:33.65",1.11
"533",39909143,"2022/01/11","20:25:02.12",0.52
"534",39909159,"2022/01/11","20:30:30.39",0.63
"535",39909167,"2022/01/11","20:31:43.37",0.43
"536",39909287,"2022/01/11","22:02:45.42",1.38
"537",39909319,"2022/01/11","22:35:59.29",1.12
"538",39909343,"2022/01/11","23:06:47.26",1.61
"539",39909359,"2022/01/11","23:29:05.43",0.03
"540",39909399,"2022/01/12","00:09:11.71",1.93
"541",39909423,"2022/01/12","00:24:58.77",2.2
"542",39909439,"2022/01/12","00:31:30.37",1.49
"543",39909455,"2022/01/12","00:38:53.52",1.72
"544",39909463,"2022/01/12","00:53:30.52",0.78
"545",39909471,"2022/01/12","01:03:42.60",1.05
"546",37378204,"2022/01/12","01:03:56.33",1.02
"547",39909503,"2022/01/12","02:09:37.76",0.99
"548",39909511,"2022/01/12","02:12:08.39",2.65
"549",39909535,"2022/01/12","02:56:28.93",1.5
"550",39909543,"2022/01/12","03:00:07.95",0.65
"551",39909631,"2022/01/12","06:58:19.03",0.73
"552",39909639,"2022/01/12","07:45:11.94",0.72
"553",39909647,"2022/01/12","08:01:59.04",1.97
"554",39909663,"2022/01/12","09:06:03.17",2.54
"555",37378364,"2022/01/12","09:06:10.32",2.29
"556",39909671,"2022/01/12","09:19:09.36",1.37
"557",37378372,"2022/01/12","09:19:19.74",1.34
"558",39909679,"2022/01/12","09:19:20.00",0.71
"559",39909695,"2022/01/12","10:58:02.00",0.44
"560",39909711,"2022/01/12","12:27:15.99",1.87
"561",39909719,"2022/01/12","12:32:29.41",0.93
"562",39909727,"2022/01/12","12:33:40.84",0.99
"563",39909735,"2022/01/12","13:07:51.24",1.3
"564",39909751,"2022/01/12","14:06:29.66",0.7
"565",39909831,"2022/01/12","15:35:06.59",1.78
"566",39909903,"2022/01/12","17:33:20.28",1.87
"567",39909943,"2022/01/12","18:26:50.16",0.68
"568",39909991,"2022/01/12","19:43:57.94",0.62
"569",39910007,"2022/01/12","20:16:46.87",1.4
"570",39910031,"2022/01/12","20:45:01.32",1.18
"571",39910071,"2022/01/12","21:14:49.59",1.05
"572",39910079,"2022/01/12","21:19:56.81",0.99
"573",39910087,"2022/01/12","21:30:33.42",1.56
"574",39910095,"2022/01/12","21:42:56.85",1.23
"575",39910103,"2022/01/12","21:54:01.14",1.36
"576",39910111,"2022/01/12","22:19:27.82",1.07
"577",39910143,"2022/01/12","23:08:59.08",1.33
"578",39910151,"2022/01/12","23:10:31.45",1.84
"579",39910159,"2022/01/12","23:41:43.08",0.82
"580",39910167,"2022/01/12","23:49:17.48",1.08
"581",39910191,"2022/01/13","00:56:28.87",1.32
"582",39910199,"2022/01/13","01:37:23.41",0.52
"583",39910207,"2022/01/13","01:58:32.83",0.83
"584",39910215,"2022/01/13","02:01:45.78",0.8
"585",39910223,"2022/01/13","02:28:05.29",0.75
"586",39910239,"2022/01/13","03:02:00.68",1.13
"587",39910247,"2022/01/13","03:16:04.92",0.75
"588",39910255,"2022/01/13","03:19:08.70",3.86
"589",39910263,"2022/01/13","03:19:54.77",2.44
"590",37378684,"2022/01/13","03:20:07.97",2.16
"591",39910271,"2022/01/13","03:20:25.24",1.99
"592",39910279,"2022/01/13","03:20:36.12",2.01
"593",39910287,"2022/01/13","03:21:08.85",2.27
"594",37378692,"2022/01/13","03:21:15.31",1.87
"595",39910295,"2022/01/13","03:22:48.49",1.49
"596",39910303,"2022/01/13","03:22:56.18",1.77
"597",39910311,"2022/01/13","03:24:28.31",0.62
"598",39910319,"2022/01/13","03:24:41.79",1
"599",39910327,"2022/01/13","03:24:53.52",2.86
"600",37378708,"2022/01/13","03:26:01.99",0.66
"601",39910335,"2022/01/13","03:26:15.72",1.7
"602",37378716,"2022/01/13","03:26:29.09",0.76
"603",39910343,"2022/01/13","03:26:42.87",0.79
"604",39910351,"2022/01/13","03:27:22.50",1.47
"605",39910359,"2022/01/13","03:27:25.05",2.08
"606",37378860,"2022/01/13","03:27:39.18",0.94
"607",39910367,"2022/01/13","03:27:59.14",1.33
"608",39910375,"2022/01/13","03:28:57.28",1.31
"609",39910383,"2022/01/13","03:29:19.22",1.21
"610",39910391,"2022/01/13","03:30:08.98",1.66
"611",37378892,"2022/01/13","03:30:20.82",0.87
"612",39910399,"2022/01/13","03:31:20.33",0.59
"613",39910407,"2022/01/13","03:33:41.15",0.88
"614",39910415,"2022/01/13","03:34:38.96",0.76
"615",37379012,"2022/01/13","03:34:48.15",0.56
"616",37379020,"2022/01/13","03:35:12.48",0.83
"617",39910423,"2022/01/13","03:36:48.06",0.37
"618",39910431,"2022/01/13","03:37:22.26",1.68
"619",39910439,"2022/01/13","03:38:31.89",0.49
"620",39910447,"2022/01/13","03:41:14.51",0.82
"621",39910455,"2022/01/13","03:41:57.04",1.29
"622",37487509,"2022/01/13","03:42:00.65",0.66
"623",39910463,"2022/01/13","03:42:21.82",0.91
"624",39910471,"2022/01/13","03:44:20.14",1.44
"625",39910479,"2022/01/13","03:45:08.42",0.82
"626",39910487,"2022/01/13","03:48:03.46",0.49
"627",39910495,"2022/01/13","03:51:33.08",1.05
"628",39910503,"2022/01/13","03:52:16.81",0.54
"629",39910511,"2022/01/13","03:53:57.41",0.55
"630",39910519,"2022/01/13","03:54:03.37",1.09
"631",39910527,"2022/01/13","03:57:42.72",0.8
"632",39910535,"2022/01/13","04:05:39.38",0.8
"633",39910543,"2022/01/13","04:08:31.40",0.99
"634",39910551,"2022/01/13","04:09:52.87",1.23
"635",39910559,"2022/01/13","04:10:20.79",1.05
"636",39910567,"2022/01/13","04:12:59.42",1.33
"637",39910575,"2022/01/13","04:20:32.74",0.55
"638",37487517,"2022/01/13","04:20:49.29",0.16
"639",39910583,"2022/01/13","04:21:41.67",1.11
"640",39910591,"2022/01/13","04:27:27.91",1.98
"641",37487525,"2022/01/13","04:28:08.24",0.39
"642",39910599,"2022/01/13","04:28:12.35",1.03
"643",39910615,"2022/01/13","04:29:29.16",0.94
"644",39910623,"2022/01/13","04:34:18.36",0.48
"645",39910639,"2022/01/13","04:34:33.61",1.76
"646",39910647,"2022/01/13","04:35:04.15",1.08
"647",39910655,"2022/01/13","04:36:40.03",0.66
"648",37487533,"2022/01/13","04:36:41.78",0.68
"649",37487541,"2022/01/13","04:36:46.42",0.26
"650",37487549,"2022/01/13","04:36:58.07",0.18
"651",37487557,"2022/01/13","04:37:05.43",0.16
"652",39910663,"2022/01/13","04:40:05.81",0.52
"653",37487565,"2022/01/13","04:40:11.29",0.18
"654",39910671,"2022/01/13","04:41:20.32",0.59
"655",39910679,"2022/01/13","04:46:49.59",1.01
"656",39910687,"2022/01/13","04:47:00.52",1.66
"657",39910695,"2022/01/13","04:50:41.46",0.6
"658",39910703,"2022/01/13","04:52:50.81",0.97
"659",37379036,"2022/01/13","04:53:20.65",0.2
"660",39910711,"2022/01/13","04:53:36.41",0.36
"661",39910719,"2022/01/13","04:53:53.14",1.52
"662",39910727,"2022/01/13","04:54:29.28",0.73
"663",39910735,"2022/01/13","04:55:44.36",1.09
"664",39910743,"2022/01/13","05:05:16.65",1.14
"665",39910751,"2022/01/13","05:09:39.66",0.75
"666",39910759,"2022/01/13","05:21:41.58",0.73
"667",39910767,"2022/01/13","05:23:36.00",0.8
"668",39910775,"2022/01/13","05:34:10.41",0.49
"669",37379044,"2022/01/13","05:34:37.23",0.03
"670",39910783,"2022/01/13","05:36:45.11",0.53
"671",39910791,"2022/01/13","05:51:36.42",0.97
"672",39910831,"2022/01/13","06:03:53.85",1.16
"673",39910839,"2022/01/13","06:05:06.44",0.44
"674",39910847,"2022/01/13","06:07:57.24",0.31
"675",39910855,"2022/01/13","06:08:17.42",0.83
"676",39910863,"2022/01/13","06:09:55.84",0.39
"677",39910871,"2022/01/13","06:14:44.51",0.51
"678",39910879,"2022/01/13","06:24:27.65",0.71
"679",39910887,"2022/01/13","06:26:13.16",1.01
"680",39910895,"2022/01/13","06:43:04.81",0.51
"681",39910903,"2022/01/13","06:49:56.37",0.53
"682",39910911,"2022/01/13","07:02:22.68",1.47
"683",39910919,"2022/01/13","07:03:58.77",0.9
"684",39910927,"2022/01/13","07:15:42.11",0.57
"685",39910943,"2022/01/13","07:26:37.57",0.82
"686",39910967,"2022/01/13","08:13:28.86",1.09
"687",39910975,"2022/01/13","08:18:38.27",0.88
"688",39910983,"2022/01/13","08:23:09.79",2.75
"689",39910991,"2022/01/13","08:32:56.31",0.61
"690",37378876,"2022/01/13","08:38:29.96",0.64
"691",39910999,"2022/01/13","08:38:52.60",0.61
"692",39911007,"2022/01/13","08:44:37.95",0.69
"693",39911015,"2022/01/13","08:49:18.19",0.94
"694",39911023,"2022/01/13","08:58:06.16",0.97
"695",39911031,"2022/01/13","09:02:02.57",1.44
"696",39911039,"2022/01/13","09:05:37.41",1.97
"697",39911047,"2022/01/13","09:17:20.90",0.75
"698",39911055,"2022/01/13","09:19:28.24",0.52
"699",39911063,"2022/01/13","09:23:56.52",0.34
"700",39911071,"2022/01/13","09:47:36.21",0.55
"701",37379028,"2022/01/13","09:59:09.28",0.47
"702",39911079,"2022/01/13","09:59:27.29",1.44
"703",39911087,"2022/01/13","10:03:02.61",0.61
"704",39911095,"2022/01/13","10:19:44.61",1.07
"705",39911103,"2022/01/13","10:20:13.60",0.68
"706",39911111,"2022/01/13","10:34:11.80",0.56
"707",39911119,"2022/01/13","10:37:40.88",0.54
"708",39911127,"2022/01/13","11:08:55.75",0.35
"709",39911135,"2022/01/13","11:22:33.44",0.78
"710",39911143,"2022/01/13","11:43:24.11",1.23
"711",39911151,"2022/01/13","11:51:35.96",0.54
"712",39911159,"2022/01/13","11:54:38.14",1.64
"713",39911167,"2022/01/13","11:58:47.03",0.79
"714",39911175,"2022/01/13","12:12:12.72",0.82
"715",39911183,"2022/01/13","12:16:47.58",1.23
"716",39911191,"2022/01/13","12:21:54.48",0.47
"717",39911199,"2022/01/13","12:47:16.30",0.52
"718",39911215,"2022/01/13","12:57:48.88",0.84
"719",39911223,"2022/01/13","12:58:53.44",0.69
"720",39911231,"2022/01/13","13:04:13.57",0.36
"721",39911255,"2022/01/13","13:36:13.07",1.47
"722",39911263,"2022/01/13","13:37:03.73",1.02
"723",37378700,"2022/01/13","13:37:07.19",1.03
"724",39911271,"2022/01/13","13:37:16.97",1.01
"725",39911279,"2022/01/13","14:02:40.00",1.62
"726",39911295,"2022/01/13","14:10:20.58",0.71
"727",39911327,"2022/01/13","14:55:00.03",0.24
"728",39911359,"2022/01/13","15:08:05.39",0.98
"729",39911399,"2022/01/13","16:09:43.38",1.72
"730",39911407,"2022/01/13","16:20:43.28",1
"731",39911431,"2022/01/13","16:34:00.64",0.73
"732",39911447,"2022/01/13","16:47:43.71",0.5
"733",39911463,"2022/01/13","17:01:39.43",1.06
"734",39911551,"2022/01/13","18:21:15.78",0.66
"735",39911559,"2022/01/13","18:25:37.03",0.67
"736",39911575,"2022/01/13","18:44:36.38",1.85
"737",39911591,"2022/01/13","19:00:57.99",0.72
"738",39911607,"2022/01/13","19:16:37.88",1.88
"739",39911631,"2022/01/13","19:32:08.07",0.62
"740",39911671,"2022/01/13","20:05:03.91",0.99
"741",39911679,"2022/01/13","20:09:25.20",1.39
"742",39911687,"2022/01/13","20:14:38.99",1.33
"743",39911695,"2022/01/13","20:26:46.37",1.01
"744",39911735,"2022/01/13","20:55:24.72",1.14
"745",39911751,"2022/01/13","21:13:19.67",0.78
"746",39911879,"2022/01/13","23:01:22.16",0.59
"747",39911887,"2022/01/13","23:20:15.69",1.14
"748",39911927,"2022/01/14","00:25:17.54",0.19
"749",39911959,"2022/01/14","00:58:13.62",1.04
"750",39911975,"2022/01/14","01:05:37.39",0.29
"751",39911983,"2022/01/14","01:16:49.78",0.76
"752",39911991,"2022/01/14","01:19:30.61",1.98
"753",39911999,"2022/01/14","01:21:56.51",0.96
"754",39912007,"2022/01/14","02:01:12.93",0.58
"755",39912015,"2022/01/14","02:05:12.93",1.06
"756",39912023,"2022/01/14","02:25:14.39",1.53
"757",39912031,"2022/01/14","02:30:05.13",1.04
"758",39912047,"2022/01/14","02:42:58.87",0.8
"759",39912055,"2022/01/14","02:46:33.16",1.16
"760",39912063,"2022/01/14","02:54:03.90",0.81
"761",39912079,"2022/01/14","02:58:37.49",0.42
"762",39912103,"2022/01/14","03:27:17.30",1.13
"763",39912127,"2022/01/14","04:01:29.44",0.68
"764",39912135,"2022/01/14","04:07:31.94",0.59
"765",39912167,"2022/01/14","05:15:42.62",0.6
"766",37379164,"2022/01/14","05:16:14.14",0.34
"767",39912175,"2022/01/14","05:25:30.89",1.64
"768",39912183,"2022/01/14","05:32:42.91",0.66
"769",39912191,"2022/01/14","05:52:29.51",0.74
"770",39912199,"2022/01/14","05:57:11.49",0.61
"771",39912207,"2022/01/14","06:27:10.02",0.75
"772",39912215,"2022/01/14","06:54:17.05",0.71
"773",37379172,"2022/01/14","06:54:54.66",0.04
"774",39912223,"2022/01/14","07:01:10.58",0.59
"775",39912231,"2022/01/14","07:25:53.01",0.2
"776",39912239,"2022/01/14","07:54:55.46",0.81
"777",39912247,"2022/01/14","08:04:04.69",0.52
"778",39912255,"2022/01/14","08:35:41.76",0.97
"779",39912271,"2022/01/14","09:14:17.68",1.11
"780",39912279,"2022/01/14","09:16:45.13",0.78
"781",39912287,"2022/01/14","09:17:38.27",1.22
"782",39912295,"2022/01/14","09:22:22.62",0.69
"783",39912303,"2022/01/14","09:37:17.04",1.2
"784",39912311,"2022/01/14","09:42:48.13",1.39
"785",39912319,"2022/01/14","10:25:02.48",0.4
"786",39912327,"2022/01/14","10:37:26.84",0.49
"787",39912335,"2022/01/14","10:40:16.89",1.17
"788",39912343,"2022/01/14","10:50:27.93",0.78
"789",39912351,"2022/01/14","11:09:06.15",0.57
"790",39912359,"2022/01/14","11:26:26.50",0.86
"791",39912375,"2022/01/14","11:37:10.35",1.33
"792",39912391,"2022/01/14","12:08:33.17",0.78
"793",39912407,"2022/01/14","12:53:04.94",0.41
"794",39912431,"2022/01/14","12:58:20.74",0.4
"795",39912447,"2022/01/14","13:19:47.66",1.19
"796",39912471,"2022/01/14","14:16:20.66",0.31
"797",39912479,"2022/01/14","14:17:22.72",1.4
"798",39912487,"2022/01/14","15:05:41.43",2.85
"799",39912511,"2022/01/14","15:23:03.74",0.75
"800",39912551,"2022/01/14","15:57:45.35",0.73
"801",37379180,"2022/01/14","17:28:52.72",0.03
"802",39912631,"2022/01/14","17:28:53.51",0.44
"803",39912639,"2022/01/14","17:31:43.60",0.14
"804",39912679,"2022/01/14","17:59:17.27",1.16
"805",39912735,"2022/01/14","18:49:07.40",0.45
"806",39912759,"2022/01/14","19:04:33.79",2.02
"807",39912767,"2022/01/14","19:12:40.24",1.4
"808",39912775,"2022/01/14","19:48:30.93",0.74
"809",39912783,"2022/01/14","19:55:56.03",1.06
"810",39912791,"2022/01/14","20:10:18.95",1.12
"811",39912799,"2022/01/14","20:14:57.56",1.42
"812",39912807,"2022/01/14","20:20:26.95",1.08
"813",39912815,"2022/01/14","20:39:02.12",0.96
"814",39912831,"2022/01/14","21:07:52.38",0.89
"815",39912855,"2022/01/14","21:46:33.37",1.62
"816",39912879,"2022/01/14","22:38:41.41",1.29
"817",39912903,"2022/01/14","23:01:44.09",0.79
"818",39912911,"2022/01/14","23:20:11.07",0.78
"819",39912943,"2022/01/15","01:06:21.74",0.69
"820",39912951,"2022/01/15","01:13:13.93",1.08
"821",39912959,"2022/01/15","01:14:40.88",1.12
"822",39912991,"2022/01/15","02:28:11.56",0.74
"823",39913007,"2022/01/15","02:55:22.82",1.34
"824",39913015,"2022/01/15","03:08:37.66",0.92
"825",39913023,"2022/01/15","03:15:28.21",1.34
"826",39913031,"2022/01/15","03:42:35.88",0.86
"827",39913047,"2022/01/15","04:15:21.81",0.93
"828",39913055,"2022/01/15","04:16:18.51",0.94
"829",39913063,"2022/01/15","04:50:35.42",1.3
"830",39913071,"2022/01/15","05:03:49.72",1.35
"831",39913087,"2022/01/15","05:05:58.49",1.05
"832",39913111,"2022/01/15","06:08:31.86",1.02
"833",39913119,"2022/01/15","06:12:58.65",0.74
"834",39913127,"2022/01/15","06:17:36.49",0.66
"835",39913167,"2022/01/15","07:15:53.06",0.7
"836",39913175,"2022/01/15","07:42:24.51",1.5
"837",39913207,"2022/01/15","08:23:47.68",0.64
"838",39913215,"2022/01/15","08:33:21.41",0.79
"839",39913223,"2022/01/15","08:36:42.95",1.29
"840",39913231,"2022/01/15","08:38:06.31",0.71
"841",39913239,"2022/01/15","08:41:19.96",0.58
"842",39913247,"2022/01/15","09:17:41.01",0.82
"843",39913255,"2022/01/15","09:49:02.90",0.8
"844",39913263,"2022/01/15","10:41:59.27",0.69
"845",39913279,"2022/01/15","12:26:12.38",1.12
"846",39913287,"2022/01/15","12:43:30.32",0.62
"847",39913295,"2022/01/15","13:07:57.10",1.66
"848",39913319,"2022/01/15","13:27:36.79",0.71
"849",39913327,"2022/01/15","13:46:07.18",1.02
"850",39913351,"2022/01/15","14:03:30.42",1.74
"851",39913391,"2022/01/15","15:04:34.21",1.28
"852",39913415,"2022/01/15","15:47:28.78",1.14
"853",39913439,"2022/01/15","16:13:26.44",1.95
"854",39913455,"2022/01/15","16:19:02.00",2.54
"855",39913503,"2022/01/15","16:54:22.82",1.12
"856",39913511,"2022/01/15","16:54:57.58",1.23
"857",39913535,"2022/01/15","17:32:54.46",0.91
"858",39913551,"2022/01/15","18:40:20.80",0.73
"859",39913591,"2022/01/15","20:16:10.19",0.97
"860",39913599,"2022/01/15","20:18:31.53",0.77
"861",39913639,"2022/01/15","22:14:42.13",0.92
"862",39913655,"2022/01/15","23:15:24.72",1.14
"863",39913663,"2022/01/15","23:21:14.40",0.56
"864",39913679,"2022/01/16","00:05:35.86",0.86
"865",39913695,"2022/01/16","00:37:56.79",1.69
"866",39913711,"2022/01/16","01:00:58.10",0.83
"867",37379484,"2022/01/16","01:01:40.09",0.06
"868",39913727,"2022/01/16","01:20:14.94",1.01
"869",39913743,"2022/01/16","02:51:45.45",0.31
"870",39913759,"2022/01/16","03:25:34.71",0.89
"871",39913767,"2022/01/16","03:44:52.87",1.34
"872",39913815,"2022/01/16","05:46:12.30",0.79
"873",39913831,"2022/01/16","06:47:48.91",0.6
"874",37379492,"2022/01/16","06:52:14.54",0.38
"875",39913855,"2022/01/16","07:10:38.08",0.74
"876",39913863,"2022/01/16","07:32:03.66",0.49
"877",39913871,"2022/01/16","07:58:55.05",1.55
"878",39913879,"2022/01/16","08:22:21.31",0.85
"879",39913887,"2022/01/16","08:57:29.27",0.69
"880",39913895,"2022/01/16","09:18:14.41",2.75
"881",39913903,"2022/01/16","10:26:04.11",0.77
"882",39913911,"2022/01/16","10:40:16.75",1.46
"883",39913919,"2022/01/16","10:47:23.48",0.86
"884",39913927,"2022/01/16","12:15:21.31",0.79
"885",39913943,"2022/01/16","12:49:30.00",2.19
"886",39913951,"2022/01/16","12:55:52.76",0.57
"887",39913967,"2022/01/16","13:50:17.76",0.96
"888",39913975,"2022/01/16","14:47:38.16",0.75
"889",39913983,"2022/01/16","14:48:17.52",1.21
"890",39913999,"2022/01/16","14:59:50.59",2.45
"891",39914023,"2022/01/16","16:51:26.57",0.4
"892",39914047,"2022/01/16","17:35:10.46",1.14
"893",39914079,"2022/01/16","18:40:55.99",1.03
"894",39914103,"2022/01/16","19:05:52.96",1.32
"895",39914111,"2022/01/16","20:29:01.31",1.16
"896",39914151,"2022/01/16","21:30:20.24",1.18
"897",39914191,"2022/01/17","00:00:57.40",0.58
"898",37487725,"2022/01/17","00:01:21.85",0.01
"899",39914199,"2022/01/17","00:02:29.99",3.19
"900",39914207,"2022/01/17","00:16:33.08",1.58
"901",39914231,"2022/01/17","00:50:04.09",0.76
"902",39914239,"2022/01/17","00:51:19.26",0.96
"903",39914247,"2022/01/17","01:06:57.31",0.87
"904",39914255,"2022/01/17","02:37:06.29",1.13
"905",39914263,"2022/01/17","02:38:02.13",0.89
"906",39914287,"2022/01/17","04:08:23.03",0.26
"907",39914295,"2022/01/17","04:37:35.11",1.25
"908",39914311,"2022/01/17","05:24:32.00",1.65
"909",39914319,"2022/01/17","05:26:41.26",0.83
"910",39914335,"2022/01/17","06:46:44.34",0.52
"911",39914351,"2022/01/17","07:13:35.01",1.07
"912",39914359,"2022/01/17","07:53:57.42",1.18
"913",39914367,"2022/01/17","07:56:58.84",0.86
"914",39914375,"2022/01/17","08:09:35.69",1.47
"915",39914383,"2022/01/17","08:17:15.96",0.92
"916",39914391,"2022/01/17","08:58:41.61",0.41
"917",39914399,"2022/01/17","09:02:16.04",1.3
"918",39914415,"2022/01/17","09:52:55.92",1.15
"919",39914423,"2022/01/17","10:29:22.25",0.73
"920",39914431,"2022/01/17","10:37:35.53",1.2
"921",39914439,"2022/01/17","10:48:30.39",0.84
"922",39914447,"2022/01/17","10:53:53.02",1.49
"923",39914455,"2022/01/17","11:18:42.04",0.77
"924",39914463,"2022/01/17","11:19:59.83",0.63
"925",39914471,"2022/01/17","12:12:12.52",1.25
"926",39914487,"2022/01/17","13:34:20.00",0.78
"927",39914495,"2022/01/17","13:42:01.61",1.83
"928",39914527,"2022/01/17","14:14:17.72",0.48
"929",39914543,"2022/01/17","14:47:25.68",1.5
"930",39914567,"2022/01/17","15:41:26.61",1.93
"931",39914591,"2022/01/17","15:56:20.91",2.32
"932",39914679,"2022/01/17","17:23:47.17",0.97
"933",39914799,"2022/01/17","18:56:44.63",1.21
"934",39914839,"2022/01/17","19:22:23.35",1.29
"935",39914871,"2022/01/17","20:01:30.35",0.43
"936",39914903,"2022/01/17","20:23:10.18",0.5
"937",39914911,"2022/01/17","20:43:48.35",1.63
"938",39914919,"2022/01/17","20:47:06.69",0.77
"939",37379644,"2022/01/17","20:47:08.18",1.18
"940",37379652,"2022/01/17","20:47:14.97",0.63
"941",37379660,"2022/01/17","20:47:19.29",0.97
"942",39914943,"2022/01/17","21:40:53.47",0.55
"943",39914975,"2022/01/17","22:29:54.43",1.13
"944",39915015,"2022/01/17","22:58:20.75",1.85
"945",39915023,"2022/01/17","23:07:02.93",0.8
"946",39915031,"2022/01/17","23:09:45.18",0.34
"947",39915055,"2022/01/17","23:39:02.09",0.74
"948",39915095,"2022/01/18","00:24:39.09",1.67
"949",39915103,"2022/01/18","00:52:06.96",0.58
"950",39915119,"2022/01/18","01:52:59.73",0.84
"951",39915127,"2022/01/18","02:11:23.32",1.02
"952",39915135,"2022/01/18","02:14:32.32",1.49
"953",39915159,"2022/01/18","03:15:19.04",0.79
"954",39915175,"2022/01/18","03:56:22.82",2.65
"955",37379500,"2022/01/18","04:08:08.77",0.14
"956",39915191,"2022/01/18","04:51:55.15",1.63
"957",39915199,"2022/01/18","05:19:25.83",0.61
"958",39915207,"2022/01/18","05:25:12.06",1.99
"959",39915239,"2022/01/18","06:10:09.50",0.96
"960",39915247,"2022/01/18","06:24:45.32",0.39
"961",39915271,"2022/01/18","07:30:36.27",1.13
"962",39915279,"2022/01/18","07:38:27.19",0.45
